name,type,categories,floors,external_id,location_id
JOSILINS | Central Department Store,store,Central Department Store,,1d66e0d6-d56d-5866-922a-ec9a954a9419,el_6877cdbfdd2e55000166e5fe
MERRIES | Central Department Store,store,Central Department Store,,5bf85fa4-c468-540d-b8d6-1d37fa4e117d,el_6877cdbfdd2e55000166e5ff
CHRISTIANA | Central Department Store,store,Central Department Store,,cef08adc-db41-5831-a60f-b6bd26cf32b5,el_6877cdbfdd2e55000166e600
DISNEY TAKETOYS | Central Department Store,store,Central Department Store,,0d2f61cd-c8b4-5b85-a8f4-4aa859dd93fc,el_6877cdbfdd2e55000166e601
LESASHA | Central Department Store,store,Central Department Store,,9a51ad43-d72f-5125-932c-03dc88d9d10c,el_6877cdbfdd2e55000166e602
HELLO KITTY | Central Department Store,store,Central Department Store,,cd70179c-af93-5bfa-9ff0-ec0b12a729e2,el_6877cdbfdd2e55000166e603
PAW PATROL | Central Department Store,store,Central Department Store,,d72b8923-c8fa-5a70-9cdb-c925c762f9da,el_6877cdbfdd2e55000166e604
JEAN PAUL GAULTIER | Central Department Store,store,Central Department Store,,ce7e1799-017c-5cf1-9a55-0edbc344db0a,el_6877cdbfdd2e55000166e605
SO SMOOCHIE | Central Department Store,store,Central Department Store,,185077fa-d2a0-5024-80a9-779d9d639911,el_6877cdbfdd2e55000166e607
DORTMUEND | Central Department Store,store,Central Department Store,,c349ee70-7619-52a3-a016-3fce1fba750e,el_6877cdbfdd2e55000166e608
KIEHLS | Central Department Store,store,Central Department Store,,26ea48b1-0e84-5380-b83b-4962c3b5423e,el_6877cdbfdd2e55000166e609
DEFRY 01 | Central Department Store,store,Central Department Store,,8fd21bc9-91ea-5aa9-a816-11bab5baee0f,el_6877cdbfdd2e55000166e60a
PUMA | Central Department Store,store,Central Department Store,,7192d379-3d1e-50d5-8a2b-659a74fc8cd9,el_6877cdbfdd2e55000166e60b
FARLIN | Central Department Store,store,Central Department Store,,3086130b-7159-5d2e-af0f-79c1a0447fce,el_6877cdbfdd2e55000166e60c
PLAYBOY | Central Department Store,store,Central Department Store,,227a8712-2dfa-5687-9069-fa5f1f89d2bc,el_6877cdbfdd2e55000166e60d
DAVIDOFF | Central Department Store,store,Central Department Store,,88c442f9-53d8-595e-9096-3ee2f293824c,el_6877cdbfdd2e55000166e60e
ROXY | Central Department Store,store,Central Department Store,,72c3cae0-1369-5bae-a7c1-c4964c638eac,el_6877cdbfdd2e55000166e60f
PRIMA ART | Central Department Store,store,Central Department Store,,dd7e0905-abaf-54cb-810a-27d062e2ad4c,el_6877cdbfdd2e55000166e610
VING | Central Department Store,store,Central Department Store,,66218629-96ec-5405-87d8-59149874ca7d,el_6877cdbfdd2e55000166e611
ELFE | Central Department Store,store,Central Department Store,,764964f9-474d-5761-a285-5b9304f1db18,el_6877cdbfdd2e55000166e612
HOLSTER | Central Department Store,store,Central Department Store,,47e55693-3a6b-5ab9-bcc6-ee666b969d2f,el_6877cdbfdd2e55000166e613
NESPRESSO | Central Department Store,store,Central Department Store,,9b645f29-4b58-500d-a837-ba629ce9b496,el_6877cdbfdd2e55000166e614
SAMSONITE RED | Central Department Store,store,Central Department Store,,256442ac-93bb-5b7a-a6b5-94a5df52a95a,el_6877cdbfdd2e55000166e615
CARE BEARS | Central Department Store,store,Central Department Store,,574c8234-a427-51ea-8704-4cdafd626194,el_6877cdbfdd2e55000166e616
BSC COSMETOLOGY | Central Department Store,store,Central Department Store,,6314bc4a-7110-500a-8ea0-5f800a8b18d6,el_6877cdbfdd2e55000166e617
TAKE TOYS | Central Department Store,store,Central Department Store,,b60e495a-2d90-5e3b-81e5-19b1190a53d6,el_6877cdbfdd2e55000166e618
RIP CURL | Central Department Store,store,Central Department Store,,5a8db53c-ff3b-506f-a603-d72e7cd2fa07,el_6877cdbfdd2e55000166e619
DAKS | Central Department Store,store,Central Department Store,,625ba32b-62a5-524f-b5b8-3d98f897d74a,el_6877cdbfdd2e55000166e61a
HOTWHEELS | Central Department Store,store,Central Department Store,,f5c11598-5fcf-5f87-8d4a-f8e39ece48ae,el_6877cdbfdd2e55000166e61b
LEON | Central Department Store,store,Central Department Store,,25c5b41f-9ba3-58b7-a7fe-72d0dd771c3f,el_6877cdbfdd2e55000166e61c
MC JEANS | Central Department Store,store,Central Department Store,,5b0a16ed-b205-5725-b2e1-ff0750abab4d,el_6877cdbfdd2e55000166e61d
